0.08761277;643.74;2019-12-28 20:00:05;1577563205
0.08765147;643.51;2019-12-28 21:00:08;1577566808
0.08665647;635.31;2019-12-28 22:00:08;1577570408
0.08505983;622.95;2019-12-28 23:00:07;1577574007
0.08599137;628.93;2019-12-29 00:00:07;1577577607
0.08532576;623.65;2019-12-29 01:00:07;1577581207
0.08678949;632.73;2019-12-29 02:00:07;1577584807
0.08745491;639.01;2019-12-29 03:00:07;1577588407
0.08559194;625.22;2019-12-29 04:00:07;1577592007
0.08559211;624.89;2019-12-29 05:00:07;1577595607
0.08479371;620.3;2019-12-29 06:00:07;1577599207
0.08505988;622.36;2019-12-29 07:00:08;1577602808
0.08399534;614.5;2019-12-29 08:00:07;1577606407
0.08386225;616.43;2019-12-29 09:00:08;1577610008
0.0857253;626.92;2019-12-29 10:00:08;1577613608
0.08545917;625.68;2019-12-29 11:00:09;1577617209
0.08545907;627.33;2019-12-29 12:00:08;1577620808
0.08319696;612.5;2019-12-29 13:00:06;1577624406
0.08106786;599.49;2019-12-29 14:00:08;1577628008
0.08173316;604.06;2019-12-29 15:00:08;1577631608
0.08080182;600.89;2019-12-29 16:00:07;1577635207
0.08026959;594.3;2019-12-29 17:00:10;1577638810
0.08146715;603.65;2019-12-29 18:00:09;1577642409
0.08106806;601.48;2019-12-29 19:00:07;1577646007
0.08106792;605.72;2019-12-29 20:00:08;1577649608
0.08040278;594.1;2019-12-29 21:00:08;1577653208
0.08080206;597.61;2019-12-29 22:00:08;1577656808
0.08053597;595.76;2019-12-29 23:00:06;1577660406
0.08093518;598.42;2019-12-30 00:00:08;1577664008
0.08040279;590.29;2019-12-30 01:00:08;1577667608
0.07987027;587.18;2019-12-30 02:00:07;1577671207
0.07827348;576.38;2019-12-30 03:00:08;1577674808
0.07787426;572.52;2019-12-30 04:00:08;1577678408
0.07774116;573.06;2019-12-30 05:00:07;1577682007
0.07800724;575.65;2019-12-30 06:00:07;1577685607
0.0773417;571.18;2019-12-30 07:00:08;1577689208
0.07787398;575.02;2019-12-30 08:00:07;1577692807
0.07747469;570.67;2019-12-30 09:00:08;1577696408
0.07840618;574.9;2019-12-30 10:00:07;1577700007
0.07853928;574.62;2019-12-30 11:00:10;1577703610
0.07800718;570.69;2019-12-30 12:00:06;1577707206
0.07853937;574.17;2019-12-30 13:00:07;1577710807
0.07960387;582.62;2019-12-30 14:00:10;1577714410
0.07986992;583.85;2019-12-30 15:00:09;1577718009
0.07917589;574.74;2019-12-30 16:00:09;1577721609
0.0791917;574.49;2019-12-30 17:00:08;1577725208
0.07917376;575.3;2019-12-30 18:00:07;1577728807
0.07932423;575.17;2019-12-30 19:00:06;1577732406
0.07937448;574.52;2019-12-30 20:00:06;1577736006
0.07910745;574.88;2019-12-30 21:00:08;1577739608
0.07905411;574.89;2019-12-30 22:00:07;1577743207
0.07897387;574.89;2019-12-30 23:00:08;1577746808
0.07931753;574.6;2019-12-31 00:00:08;1577750408
0.07924706;574.08;2019-12-31 01:00:07;1577754007
0.07914608;574.55;2019-12-31 02:00:07;1577757607
0.07930646;574.59;2019-12-31 03:00:07;1577761207
0.07946355;574.99;2019-12-31 04:00:07;1577764807
0.07937652;575;2019-12-31 05:00:07;1577768407
0.079121;574.61;2019-12-31 06:00:08;1577772008
0.07934822;574.93;2019-12-31 07:00:08;1577775608
0.07927399;574.59;2019-12-31 08:00:08;1577779208
0.07949721;574.87;2019-12-31 09:00:08;1577782808
0.07950865;574.48;2019-12-31 10:00:10;1577786410
0.07922013;573.85;2019-12-31 11:00:09;1577790009
0.07924864;573.94;2019-12-31 12:00:09;1577793609
0.07920081;573.73;2019-12-31 13:00:07;1577797207
0.07928614;574.33;2019-12-31 14:00:08;1577800808
0.07933814;575.01;2019-12-31 15:00:07;1577804407
0.07977827;574.33;2019-12-31 16:00:08;1577808008
0.07960279;574.1;2019-12-31 17:00:09;1577811609
0.07907778;566.9;2019-12-31 18:00:09;1577815209
0.07894908;565.65;2019-12-31 19:00:07;1577818807
0.07856339;563.96;2019-12-31 20:00:10;1577822410
0.07817767;560.72;2019-12-31 21:00:10;1577826010
0.07792077;560;2019-12-31 22:00:08;1577829608
0.07714961;555.71;2019-12-31 23:00:07;1577833207
0.07694526;553.78;2020-01-01 00:00:08;1577836808
0.07713686;553.7;2020-01-01 01:00:07;1577840407
0.07671587;553.26;2020-01-01 02:00:08;1577844008
0.07642267;553.54;2020-01-01 03:00:08;1577847608
0.07662642;553.77;2020-01-01 04:00:07;1577851207
0.07669855;553.75;2020-01-01 05:00:07;1577854807
0.0766371;553.64;2020-01-01 06:00:08;1577858408
0.07662234;553.53;2020-01-01 07:00:09;1577862009
0.07678846;553.63;2020-01-01 08:00:07;1577865607
0.07689159;553.32;2020-01-01 09:00:09;1577869209
0.07701506;553.83;2020-01-01 10:00:09;1577872809
0.0768694;553.59;2020-01-01 11:00:07;1577876407
0.0769244;553.66;2020-01-01 12:00:08;1577880008
0.07661285;553.73;2020-01-01 13:00:07;1577883607
0.07667979;553.59;2020-01-01 14:00:07;1577887207
0.07665274;553.48;2020-01-01 15:00:08;1577890808
0.0765283;553.46;2020-01-01 16:00:07;1577894407
0.07639614;553.11;2020-01-01 17:00:08;1577898008
0.07649704;553.52;2020-01-01 18:00:06;1577901606
0.07655863;554.27;2020-01-01 19:00:09;1577905209
0.0769319;556.05;2020-01-01 20:00:07;1577908807
0.07730521;559.44;2020-01-01 21:00:08;1577912408
0.07805173;564.61;2020-01-01 22:00:06;1577916006
0.07767821;559.05;2020-01-01 23:00:08;1577919608
0.07767819;559.2;2020-01-02 00:00:10;1577923210
0.07805147;562.62;2020-01-02 01:00:08;1577926808
0.07804115;561.3;2020-01-02 02:00:09;1577930409
0.07826848;561.03;2020-01-02 03:00:07;1577934007
0.07871308;560.92;2020-01-02 04:00:09;1577937609
0.07854405;561.54;2020-01-02 05:00:07;1577941207
0.07860366;560.94;2020-01-02 06:00:05;1577944805
0.07863379;560.61;2020-01-02 07:00:08;1577948408
0.07892507;561.38;2020-01-02 08:00:09;1577952009
0.07844277;560.94;2020-01-02 09:00:08;1577955608
0.07833643;560.94;2020-01-02 10:00:09;1577959209
0.07834726;561.37;2020-01-02 11:00:08;1577962808
0.0785864;561.25;2020-01-02 12:00:10;1577966410
0.07838888;560.97;2020-01-02 13:00:14;1577970014
